transcript_id	gene_id	region	sequence_length	stopfree_length	stopfree_fraction	direction	frame	stopfree_start	stopfree_end	source_start	source_end	n_full_codons_scanned	n_stop_codons
ind_0054_00014	ind_0054_00014	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00015	ind_0054_00015	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00016	ind_0054_00016	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00017	ind_0054_00017	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00018	ind_0054_00018	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00019	ind_0054_00019	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00020	ind_0054_00020	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00021	ind_0054_00021	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00022	ind_0054_00022	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00023	ind_0054_00023	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00024	ind_0054_00024	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00025	ind_0054_00025	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00026	ind_0054_00026	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00027	ind_0054_00027	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00028	ind_0054_00028	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00029	ind_0054_00029	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00030	ind_0054_00030	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00031	ind_0054_00031	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00032	ind_0054_00032	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00033	ind_0054_00033	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00034	ind_0054_00034	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00035	ind_0054_00035	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00036	ind_0054_00036	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00037	ind_0054_00037	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00038	ind_0054_00038	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00039	ind_0054_00039	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00040	ind_0054_00040	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00041	ind_0054_00041	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00042	ind_0054_00042	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00043	ind_0054_00043	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00044	ind_0054_00044	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00045	ind_0054_00045	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00046	ind_0054_00046	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00047	ind_0054_00047	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00048	ind_0054_00048	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00049	ind_0054_00049	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0054_00000	ind_0054_00000	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00001	ind_0054_00001	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00002	ind_0054_00002	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00003	ind_0054_00003	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00004	ind_0054_00004	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00005	ind_0054_00005	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00006	ind_0054_00006	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00007	ind_0054_00007	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00008	ind_0054_00008	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00009	ind_0054_00009	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00010	ind_0054_00010	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00011	ind_0054_00011	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00012	ind_0054_00012	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00013	ind_0054_00013	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00014	ind_0054_00014	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00015	ind_0054_00015	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00016	ind_0054_00016	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00017	ind_0054_00017	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00018	ind_0054_00018	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00019	ind_0054_00019	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00020	ind_0054_00020	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00021	ind_0054_00021	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00022	ind_0054_00022	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00023	ind_0054_00023	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00024	ind_0054_00024	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00025	ind_0054_00025	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00026	ind_0054_00026	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00027	ind_0054_00027	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00028	ind_0054_00028	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00029	ind_0054_00029	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00030	ind_0054_00030	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00031	ind_0054_00031	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00032	ind_0054_00032	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00033	ind_0054_00033	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00034	ind_0054_00034	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00035	ind_0054_00035	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00036	ind_0054_00036	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00037	ind_0054_00037	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00038	ind_0054_00038	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00039	ind_0054_00039	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00040	ind_0054_00040	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00041	ind_0054_00041	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00042	ind_0054_00042	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00043	ind_0054_00043	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00044	ind_0054_00044	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00045	ind_0054_00045	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00046	ind_0054_00046	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00047	ind_0054_00047	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00048	ind_0054_00048	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00049	ind_0054_00049	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0054_00000	ind_0054_00000	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_0054_00001	ind_0054_00001	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_0054_00002	ind_0054_00002	mRNA	965	897	0.9295336787564766	forward	3	12	908	12	908	963	19
ind_0054_00003	ind_0054_00003	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_0054_00004	ind_0054_00004	mRNA	965	816	0.8455958549222798	forward	1	7	822	7	822	963	22
ind_0054_00005	ind_0054_00005	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_0054_00006	ind_0054_00006	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_0054_00007	ind_0054_00007	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_0054_00008	ind_0054_00008	mRNA	965	816	0.8455958549222798	forward	1	7	822	7	822	963	20
ind_0054_00009	ind_0054_00009	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_0054_00010	ind_0054_00010	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_0054_00011	ind_0054_00011	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_0054_00012	ind_0054_00012	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_0054_00013	ind_0054_00013	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_0054_00014	ind_0054_00014	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_0054_00015	ind_0054_00015	mRNA	965	897	0.9295336787564766	forward	3	12	908	12	908	963	21
ind_0054_00016	ind_0054_00016	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_0054_00017	ind_0054_00017	mRNA	965	816	0.8455958549222798	forward	1	7	822	7	822	963	22
ind_0054_00018	ind_0054_00018	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	17
ind_0054_00019	ind_0054_00019	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_0054_00020	ind_0054_00020	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_0054_00021	ind_0054_00021	mRNA	965	912	0.9450777202072539	forward	1	7	918	7	918	963	21
ind_0054_00022	ind_0054_00022	mRNA	965	816	0.8455958549222798	forward	1	7	822	7	822	963	23
ind_0054_00023	ind_0054_00023	mRNA	965	807	0.8362694300518134	forward	1	7	813	7	813	963	20
ind_0054_00024	ind_0054_00024	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_0054_00025	ind_0054_00025	mRNA	965	906	0.938860103626943	forward	1	7	912	7	912	963	19
ind_0054_00026	ind_0054_00026	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_0054_00027	ind_0054_00027	mRNA	965	912	0.9450777202072539	forward	1	7	918	7	918	963	21
ind_0054_00028	ind_0054_00028	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	22
ind_0054_00029	ind_0054_00029	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_0054_00030	ind_0054_00030	mRNA	965	789	0.8176165803108808	forward	1	7	795	7	795	963	20
ind_0054_00031	ind_0054_00031	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	18
ind_0054_00032	ind_0054_00032	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	21
ind_0054_00033	ind_0054_00033	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	18
ind_0054_00034	ind_0054_00034	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_0054_00035	ind_0054_00035	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_0054_00036	ind_0054_00036	mRNA	965	858	0.8891191709844559	forward	1	7	864	7	864	963	20
ind_0054_00037	ind_0054_00037	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_0054_00038	ind_0054_00038	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	18
ind_0054_00039	ind_0054_00039	mRNA	965	897	0.9295336787564766	forward	3	12	908	12	908	963	22
ind_0054_00040	ind_0054_00040	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	21
ind_0054_00041	ind_0054_00041	mRNA	965	789	0.8176165803108808	forward	3	12	800	12	800	963	19
ind_0054_00042	ind_0054_00042	mRNA	965	789	0.8176165803108808	forward	3	12	800	12	800	963	19
ind_0054_00043	ind_0054_00043	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	21
ind_0054_00044	ind_0054_00044	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_0054_00045	ind_0054_00045	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_0054_00046	ind_0054_00046	mRNA	965	897	0.9295336787564766	forward	3	12	908	12	908	963	20
ind_0054_00047	ind_0054_00047	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_0054_00048	ind_0054_00048	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_0054_00049	ind_0054_00049	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
