transcript_id	gene_id	region	length	gc_content	frac_A	frac_C	frac_G	frac_U	frac_other	gc_skew	at_skew	purine_ratio	amino_ratio
ENSBTAG00000005614|NM_001206064.1|UXS1	ENSBTAG00000005614|NM_001206064.1|UXS1	5UTR	63	0.9206349206349206	0.031746031746031744	0.4603174603174603	0.4603174603174603	0.047619047619047616	0.0	0.0	-0.2	0.49206349206349204	0.49206349206349204
ENSBTAG00000012756|NM_001046171.2|CCT7	ENSBTAG00000012756|NM_001046171.2|CCT7	5UTR	15	0.4	0.4	0.13333333333333333	0.26666666666666666	0.2	0.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.5333333333333333
ENSBTAG00000015961|NM_001034657.1|TSPAN2	ENSBTAG00000015961|NM_001034657.1|TSPAN2	5UTR	16	0.9375	0.0625	0.5	0.4375	0.0	0.0	-0.06666666666666667	1.0	0.5	0.5625
ENSBTAG00000018016|NM_001114515.2|NUPR1	ENSBTAG00000018016|NM_001114515.2|NUPR1	5UTR	15	0.4	0.4666666666666667	0.2	0.2	0.13333333333333333	0.0	0.0	0.5555555555555556	0.6666666666666666	0.6666666666666666
ENSBTAG00000053755|NM_001163803.2|TMA7	ENSBTAG00000053755|NM_001163803.2|TMA7	5UTR	15	0.9333333333333333	0.06666666666666667	0.3333333333333333	0.6	0.0	0.0	0.2857142857142857	1.0	0.6666666666666666	0.4
ENSBTAG00000002191|NM_001191473.1|RRP12	ENSBTAG00000002191|NM_001191473.1|RRP12	CDS	717	0.6164574616457462	0.24267782426778242	0.33612273361227335	0.2803347280334728	0.14086471408647142	0.0	-0.09049773755656108	0.26545454545454544	0.5230125523012552	0.5788005578800558
ENSBTAG00000004203|NM_001046049.2|VPS33A	ENSBTAG00000004203|NM_001046049.2|VPS33A	CDS	717	0.6164574616457462	0.24267782426778242	0.33612273361227335	0.2803347280334728	0.14086471408647142	0.0	-0.09049773755656108	0.26545454545454544	0.5230125523012552	0.5788005578800558
ENSBTAG00000004834|NM_001083755.1|CNOT10	ENSBTAG00000004834|NM_001083755.1|CNOT10	CDS	717	0.6164574616457462	0.24267782426778242	0.33612273361227335	0.2803347280334728	0.14086471408647142	0.0	-0.09049773755656108	0.26545454545454544	0.5230125523012552	0.5788005578800558
ENSBTAG00000005614|NM_001206064.1|UXS1	ENSBTAG00000005614|NM_001206064.1|UXS1	CDS	717	0.6164574616457462	0.24267782426778242	0.33612273361227335	0.2803347280334728	0.14086471408647142	0.0	-0.09049773755656108	0.26545454545454544	0.5230125523012552	0.5788005578800558
ENSBTAG00000012756|NM_001046171.2|CCT7	ENSBTAG00000012756|NM_001046171.2|CCT7	CDS	717	0.6164574616457462	0.24267782426778242	0.33612273361227335	0.2803347280334728	0.14086471408647142	0.0	-0.09049773755656108	0.26545454545454544	0.5230125523012552	0.5788005578800558
ENSBTAG00000015961|NM_001034657.1|TSPAN2	ENSBTAG00000015961|NM_001034657.1|TSPAN2	CDS	717	0.6164574616457462	0.24267782426778242	0.33612273361227335	0.2803347280334728	0.14086471408647142	0.0	-0.09049773755656108	0.26545454545454544	0.5230125523012552	0.5788005578800558
ENSBTAG00000018016|NM_001114515.2|NUPR1	ENSBTAG00000018016|NM_001114515.2|NUPR1	CDS	717	0.6164574616457462	0.24267782426778242	0.33612273361227335	0.2803347280334728	0.14086471408647142	0.0	-0.09049773755656108	0.26545454545454544	0.5230125523012552	0.5788005578800558
ENSBTAG00000053755|NM_001163803.2|TMA7	ENSBTAG00000053755|NM_001163803.2|TMA7	CDS	717	0.6164574616457462	0.24267782426778242	0.33612273361227335	0.2803347280334728	0.14086471408647142	0.0	-0.09049773755656108	0.26545454545454544	0.5230125523012552	0.5788005578800558
ENSBTAG00000002191|NM_001191473.1|RRP12	ENSBTAG00000002191|NM_001191473.1|RRP12	mRNA	1140	0.5947368421052631	0.22280701754385965	0.31842105263157894	0.27631578947368424	0.1824561403508772	0.0	-0.07079646017699115	0.09956709956709957	0.49912280701754386	0.5412280701754386
ENSBTAG00000004203|NM_001046049.2|VPS33A	ENSBTAG00000004203|NM_001046049.2|VPS33A	mRNA	1118	0.646690518783542	0.2075134168157424	0.3595706618962433	0.28711985688729874	0.14579606440071557	0.0	-0.11203319502074689	0.17468354430379746	0.49463327370304117	0.5670840787119857
ENSBTAG00000004834|NM_001083755.1|CNOT10	ENSBTAG00000004834|NM_001083755.1|CNOT10	mRNA	1109	0.5121731289449954	0.25788999098286747	0.2678088367899008	0.24436429215509467	0.22993688007213706	0.0	-0.045774647887323945	0.05730129390018484	0.5022542831379622	0.5256988277727682
ENSBTAG00000005614|NM_001206064.1|UXS1	ENSBTAG00000005614|NM_001206064.1|UXS1	mRNA	1343	0.6172747580044676	0.20848845867460908	0.3231571109456441	0.29411764705882354	0.1742367833209233	0.0	-0.047044632086851626	0.08949416342412451	0.5026061057334326	0.5316455696202531
ENSBTAG00000012756|NM_001046171.2|CCT7	ENSBTAG00000012756|NM_001046171.2|CCT7	mRNA	854	0.5936768149882904	0.2423887587822014	0.31733021077283374	0.27634660421545665	0.16393442622950818	0.0	-0.06903353057199212	0.1930835734870317	0.5187353629976581	0.5597189695550351
ENSBTAG00000015961|NM_001034657.1|TSPAN2	ENSBTAG00000015961|NM_001034657.1|TSPAN2	mRNA	1117	0.5362578334825425	0.2855863921217547	0.2784243509400179	0.25783348254252464	0.17815577439570277	0.0	-0.038397328881469114	0.23166023166023167	0.5434198746642793	0.5640107430617726
ENSBTAG00000018016|NM_001114515.2|NUPR1	ENSBTAG00000018016|NM_001114515.2|NUPR1	mRNA	1041	0.6032660902977905	0.26993275696445723	0.3160422670509126	0.287223823246878	0.12680115273775217	0.0	-0.04777070063694268	0.36077481840193704	0.5571565802113353	0.5859750240153698
ENSBTAG00000053755|NM_001163803.2|TMA7	ENSBTAG00000053755|NM_001163803.2|TMA7	mRNA	879	0.5870307167235495	0.24004550625711035	0.3162684869169511	0.2707622298065984	0.17292377701934017	0.0	-0.07751937984496124	0.162534435261708	0.5108077360637088	0.5563139931740614
