transcript_id	gene_id	region	sequence_length	stopfree_length	stopfree_fraction	direction	frame	stopfree_start	stopfree_end	source_start	source_end	n_full_codons_scanned	n_stop_codons
ind_0100_00035	ind_0100_00035	mRNA	965	777	0.805181347150259	forward	3	12	788	12	788	963	25
ind_0100_00036	ind_0100_00036	mRNA	965	777	0.805181347150259	forward	3	12	788	12	788	963	25
ind_0100_00037	ind_0100_00037	mRNA	965	777	0.805181347150259	forward	3	12	788	12	788	963	25
ind_0100_00038	ind_0100_00038	mRNA	965	777	0.805181347150259	forward	3	12	788	12	788	963	25
ind_0100_00039	ind_0100_00039	mRNA	965	777	0.805181347150259	forward	3	12	788	12	788	963	24
ind_0100_00040	ind_0100_00040	mRNA	965	777	0.805181347150259	forward	3	12	788	12	788	963	25
ind_0100_00041	ind_0100_00041	mRNA	965	774	0.8020725388601037	forward	1	7	780	7	780	963	26
ind_0100_00042	ind_0100_00042	mRNA	965	777	0.805181347150259	forward	3	12	788	12	788	963	25
ind_0100_00043	ind_0100_00043	mRNA	965	777	0.805181347150259	forward	3	12	788	12	788	963	25
ind_0100_00044	ind_0100_00044	mRNA	965	777	0.805181347150259	forward	3	12	788	12	788	963	25
ind_0100_00045	ind_0100_00045	mRNA	965	810	0.8393782383419689	forward	1	7	816	7	816	963	23
ind_0100_00046	ind_0100_00046	mRNA	965	777	0.805181347150259	forward	3	12	788	12	788	963	25
ind_0100_00047	ind_0100_00047	mRNA	965	777	0.805181347150259	forward	3	12	788	12	788	963	24
ind_0100_00048	ind_0100_00048	mRNA	965	777	0.805181347150259	forward	3	12	788	12	788	963	26
ind_0100_00049	ind_0100_00049	mRNA	965	891	0.9233160621761658	forward	3	12	902	12	902	963	25
