transcript_id	gene_id	region	sequence_length	stopfree_length	stopfree_fraction	direction	frame	stopfree_start	stopfree_end	source_start	source_end	n_full_codons_scanned	n_stop_codons
ind_0100_00044	ind_0100_00044	3UTR	197	195	0.9898477157360406	forward	3	3	197	3	197	195	6
ind_0100_00045	ind_0100_00045	3UTR	197	114	0.5786802030456852	forward	3	84	197	84	197	195	7
ind_0100_00046	ind_0100_00046	3UTR	197	195	0.9898477157360406	forward	3	3	197	3	197	195	6
ind_0100_00047	ind_0100_00047	3UTR	197	195	0.9898477157360406	forward	3	3	197	3	197	195	6
ind_0100_00048	ind_0100_00048	3UTR	197	150	0.7614213197969543	forward	3	48	197	48	197	195	6
ind_0100_00049	ind_0100_00049	3UTR	197	186	0.9441624365482234	forward	3	3	188	3	188	195	6
ind_0100_00000	ind_0100_00000	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00001	ind_0100_00001	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00002	ind_0100_00002	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00003	ind_0100_00003	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00004	ind_0100_00004	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00005	ind_0100_00005	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00006	ind_0100_00006	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00007	ind_0100_00007	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00008	ind_0100_00008	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00009	ind_0100_00009	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00010	ind_0100_00010	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00011	ind_0100_00011	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00012	ind_0100_00012	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00013	ind_0100_00013	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00014	ind_0100_00014	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00015	ind_0100_00015	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00016	ind_0100_00016	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00017	ind_0100_00017	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00018	ind_0100_00018	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00019	ind_0100_00019	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00020	ind_0100_00020	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00021	ind_0100_00021	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00022	ind_0100_00022	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00023	ind_0100_00023	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00024	ind_0100_00024	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00025	ind_0100_00025	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00026	ind_0100_00026	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00027	ind_0100_00027	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00028	ind_0100_00028	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00029	ind_0100_00029	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00030	ind_0100_00030	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00031	ind_0100_00031	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00032	ind_0100_00032	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00033	ind_0100_00033	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00034	ind_0100_00034	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00035	ind_0100_00035	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00036	ind_0100_00036	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00037	ind_0100_00037	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00038	ind_0100_00038	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00039	ind_0100_00039	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00040	ind_0100_00040	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00041	ind_0100_00041	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00042	ind_0100_00042	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00043	ind_0100_00043	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00044	ind_0100_00044	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00045	ind_0100_00045	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00046	ind_0100_00046	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00047	ind_0100_00047	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00048	ind_0100_00048	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00049	ind_0100_00049	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_0100_00000	ind_0100_00000	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00001	ind_0100_00001	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00002	ind_0100_00002	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00003	ind_0100_00003	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00004	ind_0100_00004	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00005	ind_0100_00005	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00006	ind_0100_00006	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00007	ind_0100_00007	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00008	ind_0100_00008	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00009	ind_0100_00009	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00010	ind_0100_00010	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00011	ind_0100_00011	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00012	ind_0100_00012	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00013	ind_0100_00013	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00014	ind_0100_00014	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00015	ind_0100_00015	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00016	ind_0100_00016	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00017	ind_0100_00017	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00018	ind_0100_00018	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00019	ind_0100_00019	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00020	ind_0100_00020	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00021	ind_0100_00021	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00022	ind_0100_00022	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00023	ind_0100_00023	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00024	ind_0100_00024	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00025	ind_0100_00025	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00026	ind_0100_00026	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00027	ind_0100_00027	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00028	ind_0100_00028	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00029	ind_0100_00029	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00030	ind_0100_00030	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00031	ind_0100_00031	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00032	ind_0100_00032	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00033	ind_0100_00033	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00034	ind_0100_00034	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00035	ind_0100_00035	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00036	ind_0100_00036	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00037	ind_0100_00037	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00038	ind_0100_00038	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00039	ind_0100_00039	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00040	ind_0100_00040	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00041	ind_0100_00041	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00042	ind_0100_00042	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00043	ind_0100_00043	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00044	ind_0100_00044	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00045	ind_0100_00045	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00046	ind_0100_00046	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00047	ind_0100_00047	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00048	ind_0100_00048	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00049	ind_0100_00049	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_0100_00000	ind_0100_00000	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00001	ind_0100_00001	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00002	ind_0100_00002	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00003	ind_0100_00003	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00004	ind_0100_00004	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00005	ind_0100_00005	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00006	ind_0100_00006	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	20
ind_0100_00007	ind_0100_00007	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00008	ind_0100_00008	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00009	ind_0100_00009	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00010	ind_0100_00010	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00011	ind_0100_00011	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00012	ind_0100_00012	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00013	ind_0100_00013	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00014	ind_0100_00014	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00015	ind_0100_00015	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00016	ind_0100_00016	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00017	ind_0100_00017	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00018	ind_0100_00018	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00019	ind_0100_00019	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00020	ind_0100_00020	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00021	ind_0100_00021	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00022	ind_0100_00022	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	22
ind_0100_00023	ind_0100_00023	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00024	ind_0100_00024	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	20
ind_0100_00025	ind_0100_00025	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00026	ind_0100_00026	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00027	ind_0100_00027	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	20
ind_0100_00028	ind_0100_00028	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00029	ind_0100_00029	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00030	ind_0100_00030	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00031	ind_0100_00031	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00032	ind_0100_00032	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00033	ind_0100_00033	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00034	ind_0100_00034	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00035	ind_0100_00035	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00036	ind_0100_00036	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00037	ind_0100_00037	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00038	ind_0100_00038	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00039	ind_0100_00039	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
ind_0100_00040	ind_0100_00040	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	20
ind_0100_00041	ind_0100_00041	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	20
ind_0100_00042	ind_0100_00042	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00043	ind_0100_00043	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	20
ind_0100_00044	ind_0100_00044	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00045	ind_0100_00045	mRNA	965	837	0.8673575129533678	forward	3	12	848	12	848	963	22
ind_0100_00046	ind_0100_00046	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00047	ind_0100_00047	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	21
ind_0100_00048	ind_0100_00048	mRNA	965	801	0.8300518134715026	forward	3	12	812	12	812	963	21
ind_0100_00049	ind_0100_00049	mRNA	965	945	0.9792746113989638	forward	3	12	956	12	956	963	21
