transcript_id	gene_id	region	sequence_length	stopfree_length	stopfree_fraction	direction	frame	stopfree_start	stopfree_end	source_start	source_end	n_full_codons_scanned	n_stop_codons
ind_1000_00017	ind_1000_00017	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00018	ind_1000_00018	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00019	ind_1000_00019	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00020	ind_1000_00020	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00021	ind_1000_00021	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00022	ind_1000_00022	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00023	ind_1000_00023	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00024	ind_1000_00024	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00025	ind_1000_00025	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00026	ind_1000_00026	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00027	ind_1000_00027	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00028	ind_1000_00028	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00029	ind_1000_00029	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00030	ind_1000_00030	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00031	ind_1000_00031	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00032	ind_1000_00032	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00033	ind_1000_00033	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00034	ind_1000_00034	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00035	ind_1000_00035	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00036	ind_1000_00036	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00037	ind_1000_00037	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00038	ind_1000_00038	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00039	ind_1000_00039	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00040	ind_1000_00040	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00041	ind_1000_00041	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00042	ind_1000_00042	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00043	ind_1000_00043	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00044	ind_1000_00044	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00045	ind_1000_00045	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00046	ind_1000_00046	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00047	ind_1000_00047	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00048	ind_1000_00048	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00049	ind_1000_00049	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00000	ind_1000_00000	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_1000_00001	ind_1000_00001	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_1000_00002	ind_1000_00002	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	21
ind_1000_00003	ind_1000_00003	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_1000_00004	ind_1000_00004	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_1000_00005	ind_1000_00005	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_1000_00006	ind_1000_00006	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	21
ind_1000_00007	ind_1000_00007	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_1000_00008	ind_1000_00008	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	21
ind_1000_00009	ind_1000_00009	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_1000_00010	ind_1000_00010	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_1000_00011	ind_1000_00011	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_1000_00012	ind_1000_00012	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_1000_00013	ind_1000_00013	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_1000_00014	ind_1000_00014	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	22
ind_1000_00015	ind_1000_00015	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	22
ind_1000_00016	ind_1000_00016	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_1000_00017	ind_1000_00017	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	18
ind_1000_00018	ind_1000_00018	mRNA	965	897	0.9295336787564766	forward	3	12	908	12	908	963	22
ind_1000_00019	ind_1000_00019	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_1000_00020	ind_1000_00020	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	17
ind_1000_00021	ind_1000_00021	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	23
ind_1000_00022	ind_1000_00022	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	17
ind_1000_00023	ind_1000_00023	mRNA	965	900	0.9326424870466321	forward	3	12	911	12	911	963	21
ind_1000_00024	ind_1000_00024	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	24
ind_1000_00025	ind_1000_00025	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	18
ind_1000_00026	ind_1000_00026	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	21
ind_1000_00027	ind_1000_00027	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_1000_00028	ind_1000_00028	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_1000_00029	ind_1000_00029	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_1000_00030	ind_1000_00030	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	21
ind_1000_00031	ind_1000_00031	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	22
ind_1000_00032	ind_1000_00032	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	18
ind_1000_00033	ind_1000_00033	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_1000_00034	ind_1000_00034	mRNA	965	954	0.9886010362694301	forward	3	12	965	12	965	963	20
ind_1000_00035	ind_1000_00035	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_1000_00036	ind_1000_00036	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	17
ind_1000_00037	ind_1000_00037	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	18
ind_1000_00038	ind_1000_00038	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_1000_00039	ind_1000_00039	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	22
ind_1000_00040	ind_1000_00040	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_1000_00041	ind_1000_00041	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	21
ind_1000_00042	ind_1000_00042	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_1000_00043	ind_1000_00043	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_1000_00044	ind_1000_00044	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
ind_1000_00045	ind_1000_00045	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_1000_00046	ind_1000_00046	mRNA	965	900	0.9326424870466321	forward	3	12	911	12	911	963	20
ind_1000_00047	ind_1000_00047	mRNA	965	900	0.9326424870466321	forward	3	12	911	12	911	963	21
ind_1000_00048	ind_1000_00048	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	19
ind_1000_00049	ind_1000_00049	mRNA	965	959	0.9937823834196892	forward	1	7	965	7	965	963	20
