transcript_id	codon_AAA	codon_AAC	codon_AAG	codon_AAT	codon_ACA	codon_ACC	codon_ACG	codon_ACT	codon_AGA	codon_AGC	codon_AGG	codon_AGT	codon_ATA	codon_ATC	codon_ATG	codon_ATT	codon_CAA	codon_CAC	codon_CAG	codon_CAT	codon_CCA	codon_CCC	codon_CCG	codon_CCT	codon_CGA	codon_CGC	codon_CGG	codon_CGT	codon_CTA	codon_CTC	codon_CTG	codon_CTT	codon_GAA	codon_GAC	codon_GAG	codon_GAT	codon_GCA	codon_GCC	codon_GCG	codon_GCT	codon_GGA	codon_GGC	codon_GGG	codon_GGT	codon_GTA	codon_GTC	codon_GTG	codon_GTT	codon_TAA	codon_TAC	codon_TAG	codon_TAT	codon_TCA	codon_TCC	codon_TCG	codon_TCT	codon_TGA	codon_TGC	codon_TGG	codon_TGT	codon_TTA	codon_TTC	codon_TTG	codon_TTT	codon_other	aa_A	aa_C	aa_D	aa_E	aa_F	aa_G	aa_H	aa_I	aa_K	aa_L	aa_M	aa_N	aa_P	aa_Q	aa_R	aa_S	aa_T	aa_V	aa_W	aa_Y	cds_length_codons	n_codons_scored	n_stops	aa_total
ind_1000_00010	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00011	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00012	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00013	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00014	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00015	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00016	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00017	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00018	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00019	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00020	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00021	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00022	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00023	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00024	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00025	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00026	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00027	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00028	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00029	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00030	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00031	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00032	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00033	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00034	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00035	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00036	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00037	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00038	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00039	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00040	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00041	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00042	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00043	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00044	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00045	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00046	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00047	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00048	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
ind_1000_00049	2	12	20	0	0	17	0	1	0	6	0	0	0	11	5	0	0	9	8	0	0	10	0	0	0	6	0	0	0	3	17	0	1	16	15	2	0	8	0	0	0	19	3	0	1	4	13	0	0	10	0	1	0	3	0	0	0	2	1	0	0	13	0	0	0	8	2	18	16	13	22	9	11	22	20	5	12	10	8	6	9	18	18	1	11	239	239	0	239
